date,n_races,top1_acc,pos1_acc,pos2_acc,pos3_acc,top3unordered_hit,trifecta_hit,baseline123_hit,baseline123_top1,baseline123_pos1,baseline123_pos2,baseline123_pos3,baseline123_top3unordered,winner_mrr,spearman_rho,var_mean,var_median,tri_rank_mean,tri_rank_order_mean
2025-08-17,54540,0.6017601490020752,0.6017601490020752,0.3245324492454529,0.3014301359653473,0.3872387238723872,0.1419141914191419,0.06820682436227798,0.5511550903320312,0.5511550903320312,0.22442243993282318,0.2101210057735443,0.1694169416941694,0.75394207239151,0.6433129906654358,1.7668417692184448,1.6642643213272095,14.74037403740374,12.223322332233224
2025-08-17,1582,0.5455120205879211,0.5455120205879211,0.2825537323951721,0.23704172670841217,0.2402022756005057,0.0865992414664981,0.07395701855421066,0.5537294745445251,0.5537294745445251,0.23198482394218445,0.21175727248191833,0.16877370417193427,0.7088284492492676,0.4882065951824188,1.00104820728302,0.8199297785758972,27.310998735777495,24.29519595448799
2025-08-17,54540,0.6017601490020752,0.6017601490020752,0.3245324492454529,0.3014301359653473,0.3872387238723872,0.1419141914191419,0.06820682436227798,0.5511550903320312,0.5511550903320312,0.22442243993282318,0.2101210057735443,0.1694169416941694,0.75394207239151,0.6433129906654358,1.7668417692184448,1.6642643213272095,3.0154015401540155,12.223322332233224
2025-08-17,54540,0.6017601490020752,0.6017601490020752,0.3245324492454529,0.3014301359653473,0.3872387238723872,0.1419141914191419,0.06820682436227798,0.5511550903320312,0.5511550903320312,0.22442243993282318,0.2101210057735443,0.1694169416941694,0.75394207239151,0.6433129906654358,1.7668417692184448,1.6642643213272095,3.0154015401540155,12.223322332233224
2025-08-17,54540,0.6171616911888123,0.6171616911888123,0.3355335593223572,0.2805280387401581,0.39933993399339934,0.15071507150715072,0.06820682436227798,0.5511550903320312,0.5511550903320312,0.22442243993282318,0.2101210057735443,0.1694169416941694,0.7637330293655396,0.6553197503089905,2.1017508506774902,1.9697202444076538,2.9713971397139716,12.089108910891088
2025-08-18,54540,0.7051705121994019,0.7051705121994019,0.30363035202026367,0.25192520022392273,0.20902090209020902,0.10121012101210121,1.0,1.0,1.0,1.0,1.0,1.0,0.8254125118255615,0.5112369060516357,2.1044135093688965,1.9895164966583252,5.080308030803081,20.24972497249725
2025-08-18,54540,0.6171616911888123,0.6171616911888123,0.3355335593223572,0.2805280387401581,0.39933993399339934,0.15071507150715072,0.06820682436227798,0.5511550903320312,0.5511550903320312,0.22442243993282318,0.2101210057735443,0.1694169416941694,0.7637330293655396,0.6553197503089905,2.1017508506774902,1.9697202444076538,2.9713971397139716,12.089108910891088
2025-08-18,1582,0.6036662459373474,0.6036662459373474,0.3381795287132263,0.28761062026023865,0.3786346396965866,0.15360303413400758,0.07395701855421066,0.5537294745445251,0.5537294745445251,0.23198482394218445,0.21175727248191833,0.16877370417193427,0.7604613900184631,0.6225031614303589,2.3045268058776855,2.101980447769165,3.4829329962073325,14.998103666245258
2025-08-18,860,0.5988371968269348,0.5988371968269348,0.3348837196826935,0.3011627793312073,0.3918604651162791,0.15813953488372093,0.07209302484989166,0.5290697813034058,0.5290697813034058,0.23139534890651703,0.2058139592409134,0.16162790697674417,0.7581782937049866,0.6291694045066833,2.297452688217163,2.080653667449951,3.359302325581395,14.596511627906978
2025-08-18,1582,0.6036662459373474,0.6036662459373474,0.3381795287132263,0.28761062026023865,0.3786346396965866,0.15360303413400758,0.07395701855421066,0.5537294745445251,0.5537294745445251,0.23198482394218445,0.21175727248191833,0.16877370417193427,0.7604613900184631,0.6225031614303589,2.3045268058776855,2.101980447769165,3.4829329962073325,14.998103666245258
2025-08-18,1582,0.6036662459373474,0.6036662459373474,0.3381795287132263,0.28761062026023865,0.3786346396965866,0.15360303413400758,0.07395701855421066,0.5537294745445251,0.5537294745445251,0.23198482394218445,0.21175727248191833,0.16877370417193427,0.7604613900184631,0.6225031614303589,2.3045268058776855,2.101980447769165,3.4829329962073325,14.998103666245258
2025-08-18,860,0.5988371968269348,0.5988371968269348,0.3348837196826935,0.3011627793312073,0.3918604651162791,0.15813953488372093,0.07209302484989166,0.5290697813034058,0.5290697813034058,0.23139534890651703,0.2058139592409134,0.16162790697674417,0.7581782937049866,0.6291694045066833,2.297452688217163,2.080653667449951,3.359302325581395,14.596511627906978
2025-08-18,54540,0.6171616911888123,0.6171616911888123,0.3355335593223572,0.2805280387401581,0.39933993399339934,0.15071507150715072,0.06820682436227798,0.5511550903320312,0.5511550903320312,0.22442243993282318,0.2101210057735443,0.1694169416941694,0.7637330293655396,0.6553197503089905,2.1017508506774902,1.9697202444076538,2.9713971397139716,12.089108910891088
2025-08-18,674,0.6216617226600647,0.6216617226600647,0.34421366453170776,0.3086053431034088,0.4020771513353116,0.16765578635014836,0.06973293423652649,0.5519287586212158,0.5519287586212158,0.231453999876976,0.20771513879299164,0.1572700296735905,0.7726755738258362,0.6371343731880188,2.3345906734466553,2.1601548194885254,3.21513353115727,13.529673590504451
2025-08-19,1582,0.6036662459373474,0.6036662459373474,0.3381795287132263,0.28761062026023865,0.3786346396965866,0.15360303413400758,0.07395701855421066,0.5537294745445251,0.5537294745445251,0.23198482394218445,0.21175727248191833,0.16877370417193427,0.7604613900184631,0.6225031614303589,2.3045268058776855,2.101980447769165,3.4829329962073325,14.998103666245258
2025-08-24,1582,0.5922882556915283,0.5922882556915283,0.3293299674987793,0.25916561484336853,0.35461441213653605,0.13084702907711757,0.07395701855421066,0.5537294745445251,0.5537294745445251,0.23198482394218445,0.21175727248191833,0.16877370417193427,0.7516434788703918,0.6120281219482422,1.8319001197814941,1.6082149744033813,3.4892541087231352,14.779393173198484
2025-08-24,1582,0.5922882556915283,0.5922882556915283,0.3293299674987793,0.25916561484336853,0.35461441213653605,0.13084702907711757,0.07395701855421066,0.5537294745445251,0.5537294745445251,0.23198482394218445,0.21175727248191833,0.16877370417193427,0.7516434788703918,0.6120281219482422,1.8319001197814941,1.6082149744033813,3.4892541087231352,14.779393173198484
2025-08-24,1582,0.525916576385498,0.525916576385498,0.31163084506988525,0.2648546099662781,0.3445006321112516,0.12010113780025285,0.07395701855421066,0.5537294745445251,0.5537294745445251,0.23198482394218445,0.21175727248191833,0.16877370417193427,0.7127792239189148,0.5928120017051697,1.2167346477508545,1.0080273151397705,3.556257901390645,15.802781289506953
2025-08-25,1582,0.5992414951324463,0.5992414951324463,0.35461440682411194,0.2888748347759247,0.3754740834386852,0.1504424778761062,0.07395701855421066,0.5537294745445251,0.5537294745445251,0.23198482394218445,0.21175727248191833,0.16877370417193427,0.7595975399017334,0.6292216181755066,2.3402740955352783,2.126626491546631,3.4386852085967132,14.738938053097344
2025-08-25,1582,0.6005057096481323,0.6005057096481323,0.3293299674987793,0.26864728331565857,0.36536030341340076,0.12958280657395702,0.07395701855421066,0.5537294745445251,0.5537294745445251,0.23198482394218445,0.21175727248191833,0.16877370417193427,0.7584807872772217,0.6192883849143982,2.2405059337615967,2.0473930835723877,3.4962073324905183,14.740834386852086
2025-08-25,1582,0.5600505471229553,0.5600505471229553,0.3451327383518219,0.27117571234703064,0.3634639696586599,0.12831858407079647,0.07395701855421066,0.5537294745445251,0.5537294745445251,0.23198482394218445,0.21175727248191833,0.16877370417193427,0.7337758541107178,0.6111251711845398,1.3828587532043457,1.1520004272460938,3.4146649810366623,14.616940581542352
2025-08-25,1582,0.5543615818023682,0.5543615818023682,0.31605562567710876,0.2774968445301056,0.36219974715549935,0.12389380530973451,0.07395701855421066,0.5537294745445251,0.5537294745445251,0.23198482394218445,0.21175727248191833,0.16877370417193427,0.7319322228431702,0.6122449040412903,1.2687196731567383,1.0503090620040894,3.400758533501896,14.730088495575222
2025-08-25,1582,0.5922882556915283,0.5922882556915283,0.3293299674987793,0.25916561484336853,0.35461441213653605,0.13084702907711757,0.07395701855421066,0.5537294745445251,0.5537294745445251,0.23198482394218445,0.21175727248191833,0.16877370417193427,0.7516434788703918,0.6120281219482422,1.8319001197814941,1.6082149744033813,3.4892541087231352,14.779393173198484
2025-08-25,1582,0.5922882556915283,0.5922882556915283,0.3293299674987793,0.25916561484336853,0.35461441213653605,0.13084702907711757,0.07395701855421066,0.5537294745445251,0.5537294745445251,0.23198482394218445,0.21175727248191833,0.16877370417193427,0.7516434788703918,0.6120281219482422,1.8319001197814941,1.6082149744033813,3.4892541087231352,14.779393173198484
2025-08-25,1582,0.5853350162506104,0.5853350162506104,0.31226295232772827,0.2774968445301056,0.38179519595448796,0.13147914032869784,0.07395701855421066,0.5537294745445251,0.5537294745445251,0.23198482394218445,0.21175727248191833,0.16877370417193427,0.7504214644432068,0.6126061081886292,2.0388312339782715,1.811355710029602,3.483565107458913,14.805309734513274
2025-08-25,1582,0.5853350162506104,0.5853350162506104,0.31226295232772827,0.2774968445301056,0.38179519595448796,0.13147914032869784,0.07395701855421066,0.5537294745445251,0.5537294745445251,0.23198482394218445,0.21175727248191833,0.16877370417193427,0.7504214644432068,0.6126061081886292,2.0388312339782715,1.811355710029602,3.483565107458913,14.805309734513274
2025-08-25,1582,0.5815423727035522,0.5815423727035522,0.3128950595855713,0.27117571234703064,0.3786346396965866,0.12958280657395702,0.07395701855421066,0.5537294745445251,0.5537294745445251,0.23198482394218445,0.21175727248191833,0.16877370417193427,0.7479350566864014,0.6090301871299744,2.038830041885376,1.8128931522369385,3.4949431099873576,14.880530973451327
2025-08-25,1582,0.5821744799613953,0.5821744799613953,0.31099873781204224,0.2743362784385681,0.37673830594184576,0.13274336283185842,0.07395701855421066,0.5537294745445251,0.5537294745445251,0.23198482394218445,0.21175727248191833,0.16877370417193427,0.747861385345459,0.6054180860519409,2.112877130508423,1.8789418935775757,3.5467762326169407,15.177623261694059
2025-08-25,1582,0.5037926435470581,0.5037926435470581,0.2901390790939331,0.2503160536289215,0.35461441213653605,0.0979772439949431,0.07395701855421066,0.5537294745445251,0.5537294745445251,0.23198482394218445,0.21175727248191833,0.16877370417193427,0.7017489075660706,0.6001445055007935,1.2461401224136353,1.0386688709259033,3.458912768647282,15.579013906447535
2025-08-26,1582,0.5581542253494263,0.5581542253494263,0.3021491765975952,0.26738306879997253,0.3520859671302149,0.11188369152970923,0.07395701855421066,0.5537294745445251,0.5537294745445251,0.23198482394218445,0.21175727248191833,0.16877370417193427,0.7331436276435852,0.6039010286331177,1.3235634565353394,1.1056643724441528,3.4494310998735775,14.83944374209861
2025-08-28,1582,0.5771175622940063,0.5771175622940063,0.31542351841926575,0.2648546099662781,0.37041719342604296,0.1213653603034134,0.07395701855421066,0.5537294745445251,0.5537294745445251,0.23198482394218445,0.21175727248191833,0.16877370417193427,0.7431942224502563,0.6150261759757996,1.577379584312439,1.3408973217010498,3.399494310998736,14.616940581542352
2025-08-28,1582,0.5878634452819824,0.5878634452819824,0.3065739572048187,0.27560049295425415,0.3640960809102402,0.12452591656131479,0.07395701855421066,0.5537294745445251,0.5537294745445251,0.23198482394218445,0.21175727248191833,0.16877370417193427,0.751264214515686,0.6081632375717163,2.0740418434143066,1.8401414155960083,3.5347661188369153,15.036030341340076
2025-08-28,1582,0.5878634452819824,0.5878634452819824,0.3065739572048187,0.27560049295425415,0.3640960809102402,0.12452591656131479,0.07395701855421066,0.5537294745445251,0.5537294745445251,0.23198482394218445,0.21175727248191833,0.16877370417193427,0.751264214515686,0.6081632375717163,2.0740418434143066,1.8401414155960083,3.5347661188369153,15.036030341340076
2025-08-28,1582,0.5878634452819824,0.5878634452819824,0.3065739572048187,0.27560049295425415,0.3640960809102402,0.12452591656131479,0.07395701855421066,0.5537294745445251,0.5537294745445251,0.23198482394218445,0.21175727248191833,0.16877370417193427,0.751264214515686,0.6081632375717163,2.0740418434143066,1.8401414155960083,3.5347661188369153,15.036030341340076
2025-08-28,1582,0.6011378169059753,0.6011378169059753,0.3331226408481598,0.29140329360961914,0.38558786346396967,0.1554993678887484,0.07395701855421066,0.5537294745445251,0.5537294745445251,0.23198482394218445,0.21175727248191833,0.16877370417193427,0.759344756603241,0.6238757371902466,2.149911642074585,1.9462292194366455,3.436156763590392,14.882427307206068
2025-08-28,1582,0.6011378169059753,0.6011378169059753,0.3331226408481598,0.29140329360961914,0.38558786346396967,0.1554993678887484,0.07395701855421066,0.5537294745445251,0.5537294745445251,0.23198482394218445,0.21175727248191833,0.16877370417193427,0.759344756603241,0.6238757371902466,2.149911642074585,1.9462292194366455,3.436156763590392,14.882427307206068
2025-08-29,1582,0.6011378169059753,0.6011378169059753,0.3331226408481598,0.29140329360961914,0.38558786346396967,0.1554993678887484,0.07395701855421066,0.5537294745445251,0.5537294745445251,0.23198482394218445,0.21175727248191833,0.16877370417193427,0.759344756603241,0.6238757371902466,2.149911642074585,1.9462292194366455,3.436156763590392,14.882427307206068
2025-08-29,1582,0.5878634452819824,0.5878634452819824,0.33059418201446533,0.2692793905735016,0.35461441213653605,0.13843236409608092,0.07395701855421066,0.5537294745445251,0.5537294745445251,0.23198482394218445,0.21175727248191833,0.16877370417193427,0.749199390411377,0.6075853705406189,2.0536587238311768,1.8105125427246094,3.5423514538558787,15.34260429835651
2025-08-29,1582,0.5524652600288391,0.5524652600288391,0.32364097237586975,0.2737041711807251,0.35967130214917825,0.12831858407079647,0.07395701855421066,0.5537294745445251,0.5537294745445251,0.23198482394218445,0.21175727248191833,0.16877370417193427,0.7282659411430359,0.6047317981719971,1.4396518468856812,1.1675429344177246,3.4608091024020227,15.147914032869785
2025-08-29,1582,0.5524652600288391,0.5524652600288391,0.32364097237586975,0.2737041711807251,0.35967130214917825,0.12831858407079647,0.07395701855421066,0.5537294745445251,0.5537294745445251,0.23198482394218445,0.21175727248191833,0.16877370417193427,0.7282659411430359,0.6047317981719971,1.4396518468856812,1.1675429344177246,3.4608091024020227,15.147914032869785
2025-08-29,1582,0.5524652600288391,0.5524652600288391,0.32364097237586975,0.2737041711807251,0.35967130214917825,0.12831858407079647,0.07395701855421066,0.5537294745445251,0.5537294745445251,0.23198482394218445,0.21175727248191833,0.16877370417193427,0.7282659411430359,0.6047317981719971,1.4396518468856812,1.1675429344177246,3.4608091024020227,15.147914032869785
2025-08-29,1582,0.5524652600288391,0.5524652600288391,0.32364097237586975,0.2737041711807251,0.35967130214917825,0.12831858407079647,0.07395701855421066,0.5537294745445251,0.5537294745445251,0.23198482394218445,0.21175727248191833,0.16877370417193427,0.7282659411430359,0.6047317981719971,1.4396518468856812,1.1675429344177246,3.4608091024020227,15.147914032869785,18.754119138149555,3.5722433460076046,1.0,0.5316856780735107,0.10266159695817491,0.12737642585551331,0.024714828897338406,0.24714828897338403,0.2864385297845374,0.03929024081115334
2025-08-29,1582,0.5524652600288391,0.5524652600288391,0.32364097237586975,0.2737041711807251,0.35967130214917825,0.12831858407079647,0.07395701855421066,0.5537294745445251,0.5537294745445251,0.23198482394218445,0.21175727248191833,0.16877370417193427,0.7282659411430359,0.6047317981719971,1.4396518468856812,1.1675429344177246,3.4608091024020227,15.147914032869785,18.754119138149555,3.5722433460076046,1.0,0.5316856780735107,0.10266159695817491,0.12737642585551331,0.024714828897338406,0.24714828897338403,0.2864385297845374,0.03929024081115334
2025-08-29,1582,0.6011378169059753,0.6011378169059753,0.3331226408481598,0.29140329360961914,0.38558786346396967,0.1554993678887484,0.07395701855421066,0.5537294745445251,0.5537294745445251,0.23198482394218445,0.21175727248191833,0.16877370417193427,0.759344756603241,0.6238757371902466,2.149911642074585,1.9462292194366455,3.436156763590392,14.882427307206068
2025-08-29,1582,0.5802781581878662,0.5802781581878662,0.3293299674987793,0.27623263001441956,0.3805309734513274,0.13400758533501897,0.07395701855421066,0.5537294745445251,0.5537294745445251,0.23198482394218445,0.21175727248191833,0.16877370417193427,0.7464601993560791,0.6212389469146729,1.616389513015747,1.3778423070907593,3.3489254108723134,14.266750948166877
2025-08-29,1582,0.5802781581878662,0.5802781581878662,0.3293299674987793,0.27623263001441956,0.3805309734513274,0.13400758533501897,0.07395701855421066,0.5537294745445251,0.5537294745445251,0.23198482394218445,0.21175727248191833,0.16877370417193427,0.7464601993560791,0.6212389469146729,1.616389513015747,1.3778423070907593,3.3489254108723134,14.266750948166877,18.754119138149555,4.4575411913814955,2.0,0.5621039290240811,0.10266159695817491,0.13371356147021546,0.03105196451204055,0.24714828897338403,0.311787072243346,0.06463878326996197
2025-08-29,1582,0.5967130064964294,0.5967130064964294,0.3331226408481598,0.2819216251373291,0.3666245259165613,0.13780025284450062,0.07395701855421066,0.5537294745445251,0.5537294745445251,0.23198482394218445,0.21175727248191833,0.16877370417193427,0.7559840083122253,0.616073727607727,1.4132612943649292,1.2377872467041016,3.4917825537294562,14.794563843236409
2025-08-29,1582,0.5967130064964294,0.5967130064964294,0.3331226408481598,0.2819216251373291,0.3666245259165613,0.13780025284450062,0.07395701855421066,0.5537294745445251,0.5537294745445251,0.23198482394218445,0.21175727248191833,0.16877370417193427,0.7559840083122253,0.616073727607727,1.4132612943649292,1.2377872467041016,3.4917825537294562,14.794563843236409,18.754119138149555,3.932192648922687,1.0,0.5659062103929025,0.10266159695817491,0.13751584283903676,0.03485424588086185,0.24714828897338403,0.32192648922686945,0.07477820025348542
2025-08-29,1582,0.5967130064964294,0.5967130064964294,0.3331226408481598,0.2819216251373291,0.3666245259165613,0.13780025284450062,0.07395701855421066,0.5537294745445251,0.5537294745445251,0.23198482394218445,0.21175727248191833,0.16877370417193427,0.7559840083122253,0.616073727607727,1.4132612943649292,1.2377872467041016,3.4917825537294562,14.794563843236409,18.754119138149555,3.932192648922687,1.0,0.5659062103929025,0.10266159695817491,0.13751584283903676,0.03485424588086185,0.24714828897338403,0.32192648922686945,0.07477820025348542
2025-08-29,1582,0.5897598266601562,0.5897598266601562,0.3173198401927948,0.27623263001441956,0.3691529709228824,0.13780025284450062,0.07395701855421066,0.5537294745445251,0.5537294745445251,0.23198482394218445,0.21175727248191833,0.16877370417193427,0.7509902715682983,0.6032869815826416,2.152693033218384,1.900560736656189,3.581542351453856,15.47914032869785,18.754119138149555,3.242078580481622,1.0,0.5430925221799746,0.10266159695817491,0.13814955640050697,0.03548795944233206,0.24714828897338403,0.31432192648922685,0.06717363751584282
2025-08-30,1582,0.6011378169059753,0.6011378169059753,0.33122628927230835,0.29962074756622314,0.3887484197218711,0.14791403286978508,0.07395701855421066,0.5537294745445251,0.5537294745445251,0.23198482394218445,0.21175727248191833,0.16877370417193427,0.7557100653648376,0.6249593496322632,1.0136176347732544,0.9880768060684204,3.288874841972187,14.20227560050569,18.754119138149555,4.5430925221799745,2.0,0.5716096324461344,0.10266159695817491,0.1482889733840304,0.0456273764258555,0.24714828897338403,0.3403041825095057,0.09315589353612169
2025-08-30,1582,0.6011378169059753,0.6011378169059753,0.33122628927230835,0.29962074756622314,0.3887484197218711,0.14791403286978508,0.07395701855421066,0.5537294745445251,0.5537294745445251,0.23198482394218445,0.21175727248191833,0.16877370417193427,0.7557100653648376,0.6249593496322632,1.0136176347732544,0.9880768060684204,3.288874841972187,14.20227560050569,18.754119138149555,4.5430925221799745,2.0,0.5716096324461344,0.10266159695817491,0.1482889733840304,0.0456273764258555,0.24714828897338403,0.3403041825095057,0.09315589353612169
2025-08-30,1582,0.6548672318458557,0.6548672318458557,0.3659924268722534,0.30404549837112427,0.34892541087231355,0.1592920353982301,0.07395701855421066,0.5537294745445251,0.5537294745445251,0.23198482394218445,0.21175727248191833,0.16877370417193427,0.7947008013725281,0.6257540583610535,1.9687187671661377,1.9181190729141235,3.4949431099873576,14.13527180783818,18.754119138149555,4.6210392902408115,1.5,0.550063371356147,0.10266159695817491,0.1596958174904943,0.057034220532319393,0.24714828897338403,0.33460076045627374,0.0874524714828897
2025-08-30,1582,0.6548672318458557,0.6548672318458557,0.3659924268722534,0.30404549837112427,0.34892541087231355,0.1592920353982301,0.07395701855421066,0.5537294745445251,0.5537294745445251,0.23198482394218445,0.21175727248191833,0.16877370417193427,0.7947008013725281,0.6257540583610535,1.9687187671661377,1.9181190729141235,3.4949431099873576,14.13527180783818,18.754119138149555,4.6210392902408115,1.5,0.550063371356147,0.10266159695817491,0.1596958174904943,0.057034220532319393,0.24714828897338403,0.33460076045627374,0.0874524714828897
2025-08-30,1582,0.6548672318458557,0.6548672318458557,0.3659924268722534,0.30404549837112427,0.34892541087231355,0.1592920353982301,0.07395701855421066,0.5537294745445251,0.5537294745445251,0.23198482394218445,0.21175727248191833,0.16877370417193427,0.7947008013725281,0.6257540583610535,1.9687187671661377,1.9181190729141235,3.4949431099873576,14.13527180783818,18.754119138149555,4.6210392902408115,1.5,0.550063371356147,0.10266159695817491,0.1596958174904943,0.057034220532319393,0.24714828897338403,0.33460076045627374,0.0874524714828897
2025-08-30,1582,0.6548672318458557,0.6548672318458557,0.3659924268722534,0.30404549837112427,0.34892541087231355,0.1592920353982301,0.07395701855421066,0.5537294745445251,0.5537294745445251,0.23198482394218445,0.21175727248191833,0.16877370417193427,0.7947008013725281,0.6257540583610535,1.9687187671661377,1.9181190729141235,3.4949431099873576,14.13527180783818,18.754119138149555,4.6210392902408115,1.5,0.550063371356147,0.10266159695817491,0.1596958174904943,0.057034220532319393,0.24714828897338403,0.33460076045627374,0.0874524714828897
2025-08-31,1582,0.6573957204818726,0.6573957204818726,0.3565107583999634,0.29962074756622314,0.347661188369153,0.15107458912768648,0.07395701855421066,0.5537294745445251,0.5537294745445251,0.23198482394218445,0.21175727248191833,0.16877370417193427,0.7960703372955322,0.6182048320770264,1.3908729553222656,1.3536030054092407,3.5941845764854614,14.603034134007585,18.754119138149555,4.159695817490494,1.0,0.550063371356147,0.10266159695817491,0.1514575411913815,0.04879594423320659,0.24714828897338403,0.3453738910012674,0.09822560202788339
