epoch,train_nll,val_nll,top1_acc,trifecta_hit,score_var_mean,score_var_median,tri_rank_mean,st_mse,st_mae
0,8.058389856410695,5.656239986419678,0.6266666650772095,0.11733333333333333,0.5934019684791565,0.5753101706504822,17.330666666666666,0.11316673435065115,0.3005099343276937
1,7.453233073773693,5.5904412269592285,0.6933333277702332,0.14933333333333335,1.7237244844436646,1.7128032445907593,17.517333333333333,0.08764372610769841,0.25736364974364145
2,7.378655858674475,5.928974151611328,0.527999997138977,0.07733333333333334,0.6903481483459473,0.6964998245239258,21.626666666666665,0.039025100341144675,0.165110831799936
3,7.375354146200513,5.81877326965332,0.6133333444595337,0.08,0.6700613498687744,0.6493099927902222,20.904,0.041929569397244404,0.15390351619024098
4,7.370165261302384,5.604311466217041,0.6826666593551636,0.14133333333333334,1.7349241971969604,1.7269530296325684,18.584,0.032938093557383266,0.13955173509416044
5,7.341058994824197,5.819253444671631,0.5573333501815796,0.07466666666666667,0.4658968448638916,0.4474632740020752,19.370666666666665,0.040847132912938976,0.16888308164166851
6,7.34237005189516,5.559083938598633,0.6453333497047424,0.136,1.0590360164642334,1.053229808807373,18.546666666666667,0.041405566547560245,0.17493936703445012
7,7.320135170141274,5.6425981521606445,0.6399999856948853,0.104,0.9691758751869202,0.9711481332778931,18.456,0.06747408669014011,0.2259981557925896
8,7.2872902983128665,5.748998641967773,0.6133333444595337,0.12,0.6063780188560486,0.596896767616272,19.469333333333335,0.06905019867133584,0.2214802498278189
9,7.247470780606672,5.601387977600098,0.6826666593551636,0.13866666666666666,1.5543521642684937,1.5445536375045776,18.384,0.04549977955601625,0.1562226483148862
10,7.294352409167168,5.64510440826416,0.6053333282470703,0.11466666666666667,0.5131310820579529,0.4867632985115051,17.802666666666667,0.033230551416493906,0.15243496304628368
11,7.266582637479454,5.507429599761963,0.671999990940094,0.136,1.4393396377563477,1.4326318502426147,18.30666666666667,0.09298081707975638,0.27003697763037066
12,7.23836406479534,5.7401556968688965,0.5573333501815796,0.09066666666666667,0.46960145235061646,0.4362262785434723,18.424,0.022826093705976422,0.11698924444237672
13,7.230926257495624,5.49465274810791,0.6773333549499512,0.14133333333333334,1.470734715461731,1.4748938083648682,17.365333333333332,0.027632777009388217,0.13386873973870214
14,7.220594850360838,5.6336517333984375,0.6026666760444641,0.096,0.5692765712738037,0.5549762845039368,17.248,0.021498468658909243,0.11858690623608638
15,7.226689684522021,5.535985946655273,0.6506666541099548,0.10933333333333334,0.8733054995536804,0.8472049236297607,17.509333333333334,0.04621655879441055,0.16915475058958981
16,7.21913967493544,5.458600997924805,0.6773333549499512,0.144,1.15378999710083,1.1359304189682007,17.30666666666667,0.05479857121210276,0.19279295190147067
17,7.196031969836635,5.721153259277344,0.5493333339691162,0.10133333333333333,0.4048297107219696,0.3850741982460022,17.512,0.030881968334330476,0.14323375019131232
18,7.246117894029442,5.512042045593262,0.656000018119812,0.12533333333333332,1.4045169353485107,1.3691412210464478,16.989333333333335,0.04160732089252421,0.16831058492006623
19,7.177027002504603,5.530490875244141,0.637333333492279,0.13066666666666665,0.6665811538696289,0.6490418910980225,17.245333333333335,0.04373367323157836,0.16540790941708872
0,8.058389856410695,1.3264299631118774,0.6266666650772095,0.11733333333333333,0.5934019684791565,0.5753101706504822,17.330666666666666,0.11316673435065115,0.3005099343276937
1,7.453233073773693,1.2062433958053589,0.6933333277702332,0.14933333333333335,1.7237244844436646,1.7128032445907593,17.517333333333333,0.08764372610769841,0.25736364974364145
2,7.378655858674475,1.415829062461853,0.527999997138977,0.07733333333333334,0.6903481483459473,0.6964998245239258,21.626666666666665,0.039025100341144675,0.165110831799936
3,7.375354146200513,1.3599481582641602,0.6133333444595337,0.08,0.6700613498687744,0.6493099927902222,20.904,0.041929569397244404,0.15390351619024098
4,7.370165261302384,1.2136770486831665,0.6826666593551636,0.14133333333333334,1.7349241971969604,1.7269530296325684,18.584,0.032938093557383266,0.13955173509416044
5,7.341058994824197,1.4010599851608276,0.5573333501815796,0.07466666666666667,0.4658968448638916,0.4474632740020752,19.370666666666665,0.040847132912938976,0.16888308164166851
6,7.34237005189516,1.2589223384857178,0.6453333497047424,0.136,1.0590360164642334,1.053229808807373,18.546666666666667,0.041405566547560245,0.17493936703445012
7,7.320135170141274,1.2791218757629395,0.6399999856948853,0.104,0.9691758751869202,0.9711481332778931,18.456,0.06747408669014011,0.2259981557925896
8,7.2872902983128665,1.3647547960281372,0.6133333444595337,0.12,0.6063780188560486,0.596896767616272,19.469333333333335,0.06905019867133584,0.2214802498278189
9,7.247470780606672,1.217020869255066,0.6826666593551636,0.13866666666666666,1.5543521642684937,1.5445536375045776,18.384,0.04549977955601625,0.1562226483148862
10,7.294352409167168,1.345168948173523,0.6053333282470703,0.11466666666666667,0.5131310820579529,0.4867632985115051,17.802666666666667,0.033230551416493906,0.15243496304628368
11,7.266582637479454,1.2164554595947266,0.671999990940094,0.136,1.4393396377563477,1.4326318502426147,18.30666666666667,0.09298081707975638,0.27003697763037066
12,7.23836406479534,1.387110710144043,0.5573333501815796,0.09066666666666667,0.46960145235061646,0.4362262785434723,18.424,0.022826093705976422,0.11698924444237672
13,7.230926257495624,1.2124756574630737,0.6773333549499512,0.14133333333333334,1.470734715461731,1.4748938083648682,17.365333333333332,0.027632777009388217,0.13386873973870214
14,7.220594850360838,1.3355143070220947,0.6026666760444641,0.096,0.5692765712738037,0.5549762845039368,17.248,0.021498468658909243,0.11858690623608638
15,7.226689684522021,1.2666337490081787,0.6506666541099548,0.10933333333333334,0.8733054995536804,0.8472049236297607,17.509333333333334,0.04621655879441055,0.16915475058958981
16,7.21913967493544,1.2181860208511353,0.6773333549499512,0.144,1.15378999710083,1.1359304189682007,17.30666666666667,0.05479857121210276,0.19279295190147067
17,7.196031969836635,1.3918455839157104,0.5493333339691162,0.10133333333333333,0.4048297107219696,0.3850741982460022,17.512,0.030881968334330476,0.14323375019131232
18,7.246117894029442,1.2152199745178223,0.656000018119812,0.12533333333333332,1.4045169353485107,1.3691412210464478,16.989333333333335,0.04160732089252421,0.16831058492006623
19,7.177027002504603,1.2937513589859009,0.637333333492279,0.13066666666666665,0.6665811538696289,0.6490418910980225,17.245333333333335,0.04373367323157836,0.16540790941708872
0,2.4514065650502115,1.2694320678710938,0.6639999747276306,0.11466666666666667,2.012873411178589,2.0322093963623047,21.018666666666668,0.2134386370039793,0.42628254809765975
1,2.0109316263443384,1.484689712524414,0.36000001430511475,0.058666666666666666,1.2547181844711304,1.1586928367614746,23.258666666666667,0.2876897796603684,0.48484175861253337
2,1.99741164086357,1.305806040763855,0.7013333439826965,0.144,4.327233791351318,4.317190647125244,19.648,0.22880433270258238,0.41791146500027826
3,1.9870633534604958,1.3177785873413086,0.6586666703224182,0.10133333333333333,0.9382330775260925,0.9013526439666748,19.981333333333332,0.18162523033570097,0.3715869771086098
4,2.0061902679657617,1.3906745910644531,0.6426666378974915,0.07466666666666667,1.582319974899292,1.5097386837005615,24.186666666666667,0.33160373215577693,0.5075980888767531
5,1.9733388470497177,1.2347050905227661,0.690666675567627,0.13866666666666666,2.979529857635498,2.92806339263916,19.429333333333332,0.10128336470783128,0.2808532986594223
6,1.9032669140160157,1.3892604112625122,0.5680000185966492,0.09333333333333334,1.3753901720046997,1.2877159118652344,22.696,0.14576795922786343,0.305448754600192
7,1.9591198542470314,1.308704137802124,0.6773333549499512,0.14133333333333334,1.0046757459640503,0.966679573059082,19.392,0.11886396943089798,0.27833468810002504
8,1.8964571143535758,1.2442535161972046,0.6933333277702332,0.144,3.0488786697387695,3.029977798461914,19.304,0.06833968667822657,0.21980122594247412
9,1.9567789488514118,1.2068181037902832,0.690666675567627,0.14666666666666667,2.4133615493774414,2.394655466079712,18.317333333333334,0.0753030955313787,0.2175696518202499
10,1.8604170527941433,1.3054572343826294,0.6480000019073486,0.13866666666666666,0.9154995083808899,0.8718885183334351,18.402666666666665,0.019284327329532017,0.10413635743057101
11,1.9115342031322846,1.332889437675476,0.6240000128746033,0.12,1.4714280366897583,1.3995695114135742,20.773333333333333,0.06346544790565171,0.2054696902566368
12,1.910227969452575,1.2633272409439087,0.6853333115577698,0.12,3.2474007606506348,3.2222213745117188,19.256,0.07760789281856982,0.21163747486851625
13,1.9018696933730035,1.2025777101516724,0.690666675567627,0.12,2.203429698944092,2.144456624984741,18.488,0.02516081241869226,0.118981338460214
14,1.8778236891906048,1.267181158065796,0.6746666431427002,0.136,0.7698065042495728,0.7373957633972168,17.837333333333333,0.018171036975891168,0.10079011721793606
15,1.8911409098586756,1.2410109043121338,0.671999990940094,0.13333333333333333,1.1595784425735474,1.117489218711853,18.874666666666666,0.0337264484735015,0.13402900458019118
16,1.9249021427680866,1.218583106994629,0.6933333277702332,0.144,2.9843690395355225,2.947019338607788,18.805333333333333,0.019870946583531314,0.1035231117255329
17,1.8726432928963312,1.2019606828689575,0.6986666917800903,0.152,2.4178695678710938,2.3615081310272217,18.834666666666667,0.012381482315403165,0.0858628161762404
18,1.8371043876268343,1.2884732484817505,0.6666666865348816,0.13066666666666665,1.0216190814971924,0.9968583583831787,18.69333333333333,0.009085426772160924,0.07450035142771176
19,1.879522239768898,1.2508244514465332,0.690666675567627,0.128,1.2343450784683228,1.1767932176589966,18.882666666666665,0.012938399242696652,0.09056522033093556
0,2.4514065650502115,1.2694320678710938,0.6639999747276306,0.11466666666666667,2.012873411178589,2.0322093963623047,21.018666666666668,0.2134386370039793,0.42628254809765975
1,2.0109316263443384,1.484689712524414,0.36000001430511475,0.058666666666666666,1.2547181844711304,1.1586928367614746,23.258666666666667,0.2876897796603684,0.48484175861253337
2,1.99741164086357,1.305806040763855,0.7013333439826965,0.144,4.327233791351318,4.317190647125244,19.648,0.22880433270258238,0.41791146500027826
3,1.9870633534604958,1.3177785873413086,0.6586666703224182,0.10133333333333333,0.9382330775260925,0.9013526439666748,19.981333333333332,0.18162523033570097,0.3715869771086098
4,2.0061902679657617,1.3906745910644531,0.6426666378974915,0.07466666666666667,1.582319974899292,1.5097386837005615,24.186666666666667,0.33160373215577693,0.5075980888767531
5,1.9733388470497177,1.2347050905227661,0.690666675567627,0.13866666666666666,2.979529857635498,2.92806339263916,19.429333333333332,0.10128336470783128,0.2808532986594223
6,1.9032669140160157,1.3892604112625122,0.5680000185966492,0.09333333333333334,1.3753901720046997,1.2877159118652344,22.696,0.14576795922786343,0.305448754600192
7,1.9591198542470314,1.308704137802124,0.6773333549499512,0.14133333333333334,1.0046757459640503,0.966679573059082,19.392,0.11886396943089798,0.27833468810002504
8,1.8964571143535758,1.2442535161972046,0.6933333277702332,0.144,3.0488786697387695,3.029977798461914,19.304,0.06833968667822657,0.21980122594247412
9,1.9567789488514118,1.2068181037902832,0.690666675567627,0.14666666666666667,2.4133615493774414,2.394655466079712,18.317333333333334,0.0753030955313787,0.2175696518202499
10,1.8604170527941433,1.3054572343826294,0.6480000019073486,0.13866666666666666,0.9154995083808899,0.8718885183334351,18.402666666666665,0.019284327329532017,0.10413635743057101
11,1.9115342031322846,1.332889437675476,0.6240000128746033,0.12,1.4714280366897583,1.3995695114135742,20.773333333333333,0.06346544790565171,0.2054696902566368
12,1.910227969452575,1.2633272409439087,0.6853333115577698,0.12,3.2474007606506348,3.2222213745117188,19.256,0.07760789281856982,0.21163747486851625
13,1.9018696933730035,1.2025777101516724,0.690666675567627,0.12,2.203429698944092,2.144456624984741,18.488,0.02516081241869226,0.118981338460214
14,1.8778236891906048,1.267181158065796,0.6746666431427002,0.136,0.7698065042495728,0.7373957633972168,17.837333333333333,0.018171036975891168,0.10079011721793606
15,1.8911409098586756,1.2410109043121338,0.671999990940094,0.13333333333333333,1.1595784425735474,1.117489218711853,18.874666666666666,0.0337264484735015,0.13402900458019118
16,1.9249021427680866,1.218583106994629,0.6933333277702332,0.144,2.9843690395355225,2.947019338607788,18.805333333333333,0.019870946583531314,0.1035231117255329
17,1.8726432928963312,1.2019606828689575,0.6986666917800903,0.152,2.4178695678710938,2.3615081310272217,18.834666666666667,0.012381482315403165,0.0858628161762404
18,1.8371043876268343,1.2884732484817505,0.6666666865348816,0.13066666666666665,1.0216190814971924,0.9968583583831787,18.69333333333333,0.009085426772160924,0.07450035142771176
19,1.879522239768898,1.2508244514465332,0.690666675567627,0.128,1.2343450784683228,1.1767932176589966,18.882666666666665,0.012938399242696652,0.09056522033093556
0,2.4514065650502115,1.2694320678710938,0.6639999747276306,0.11466666666666667,2.012873411178589,2.0322093963623047,21.018666666666668,0.2134386370039793,0.42628254809765975
1,2.0109316263443384,1.484689712524414,0.36000001430511475,0.058666666666666666,1.2547181844711304,1.1586928367614746,23.258666666666667,0.2876897796603684,0.48484175861253337
2,1.99741164086357,1.305806040763855,0.7013333439826965,0.144,4.327233791351318,4.317190647125244,19.648,0.22880433270258238,0.41791146500027826
3,1.9870633534604958,1.3177785873413086,0.6586666703224182,0.10133333333333333,0.9382330775260925,0.9013526439666748,19.981333333333332,0.18162523033570097,0.3715869771086098
4,2.0061902679657617,1.3906745910644531,0.6426666378974915,0.07466666666666667,1.582319974899292,1.5097386837005615,24.186666666666667,0.33160373215577693,0.5075980888767531
5,1.9733388470497177,1.2347050905227661,0.690666675567627,0.13866666666666666,2.979529857635498,2.92806339263916,19.429333333333332,0.10128336470783128,0.2808532986594223
6,1.9032669140160157,1.3892604112625122,0.5680000185966492,0.09333333333333334,1.3753901720046997,1.2877159118652344,22.696,0.14576795922786343,0.305448754600192
7,1.9591198542470314,1.308704137802124,0.6773333549499512,0.14133333333333334,1.0046757459640503,0.966679573059082,19.392,0.11886396943089798,0.27833468810002504
8,1.8964571143535758,1.2442535161972046,0.6933333277702332,0.144,3.0488786697387695,3.029977798461914,19.304,0.06833968667822657,0.21980122594247412
9,1.9567789488514118,1.2068181037902832,0.690666675567627,0.14666666666666667,2.4133615493774414,2.394655466079712,18.317333333333334,0.0753030955313787,0.2175696518202499
10,1.8604170527941433,1.3054572343826294,0.6480000019073486,0.13866666666666666,0.9154995083808899,0.8718885183334351,18.402666666666665,0.019284327329532017,0.10413635743057101
11,1.9115342031322846,1.332889437675476,0.6240000128746033,0.12,1.4714280366897583,1.3995695114135742,20.773333333333333,0.06346544790565171,0.2054696902566368
12,1.910227969452575,1.2633272409439087,0.6853333115577698,0.12,3.2474007606506348,3.2222213745117188,19.256,0.07760789281856982,0.21163747486851625
13,1.9018696933730035,1.2025777101516724,0.690666675567627,0.12,2.203429698944092,2.144456624984741,18.488,0.02516081241869226,0.118981338460214
14,1.8778236891906048,1.267181158065796,0.6746666431427002,0.136,0.7698065042495728,0.7373957633972168,17.837333333333333,0.018171036975891168,0.10079011721793606
15,1.8911409098586756,1.2410109043121338,0.671999990940094,0.13333333333333333,1.1595784425735474,1.117489218711853,18.874666666666666,0.0337264484735015,0.13402900458019118
16,1.9249021427680866,1.218583106994629,0.6933333277702332,0.144,2.9843690395355225,2.947019338607788,18.805333333333333,0.019870946583531314,0.1035231117255329
17,1.8726432928963312,1.2019606828689575,0.6986666917800903,0.152,2.4178695678710938,2.3615081310272217,18.834666666666667,0.012381482315403165,0.0858628161762404
18,1.8371043876268343,1.2884732484817505,0.6666666865348816,0.13066666666666665,1.0216190814971924,0.9968583583831787,18.69333333333333,0.009085426772160924,0.07450035142771176
19,1.879522239768898,1.2508244514465332,0.690666675567627,0.128,1.2343450784683228,1.1767932176589966,18.882666666666665,0.012938399242696652,0.09056522033093556
0,2.4514065650502115,1.2694320678710938,0.6639999747276306,0.11466666666666667,2.012873411178589,2.0322093963623047,21.018666666666668,0.2134386370039793,0.42628254809765975
1,2.0109316263443384,1.484689712524414,0.36000001430511475,0.058666666666666666,1.2547181844711304,1.1586928367614746,23.258666666666667,0.2876897796603684,0.48484175861253337
2,1.99741164086357,1.305806040763855,0.7013333439826965,0.144,4.327233791351318,4.317190647125244,19.648,0.22880433270258238,0.41791146500027826
3,1.9870633534604958,1.3177785873413086,0.6586666703224182,0.10133333333333333,0.9382330775260925,0.9013526439666748,19.981333333333332,0.18162523033570097,0.3715869771086098
4,2.0061902679657617,1.3906745910644531,0.6426666378974915,0.07466666666666667,1.582319974899292,1.5097386837005615,24.186666666666667,0.33160373215577693,0.5075980888767531
5,1.9733388470497177,1.2347050905227661,0.690666675567627,0.13866666666666666,2.979529857635498,2.92806339263916,19.429333333333332,0.10128336470783128,0.2808532986594223
6,1.9032669140160157,1.3892604112625122,0.5680000185966492,0.09333333333333334,1.3753901720046997,1.2877159118652344,22.696,0.14576795922786343,0.305448754600192
7,1.9591198542470314,1.308704137802124,0.6773333549499512,0.14133333333333334,1.0046757459640503,0.966679573059082,19.392,0.11886396943089798,0.27833468810002504
8,1.8964571143535758,1.2442535161972046,0.6933333277702332,0.144,3.0488786697387695,3.029977798461914,19.304,0.06833968667822657,0.21980122594247412
9,1.9567789488514118,1.2068181037902832,0.690666675567627,0.14666666666666667,2.4133615493774414,2.394655466079712,18.317333333333334,0.0753030955313787,0.2175696518202499
10,1.8604170527941433,1.3054572343826294,0.6480000019073486,0.13866666666666666,0.9154995083808899,0.8718885183334351,18.402666666666665,0.019284327329532017,0.10413635743057101
11,1.9115342031322846,1.332889437675476,0.6240000128746033,0.12,1.4714280366897583,1.3995695114135742,20.773333333333333,0.06346544790565171,0.2054696902566368
12,1.910227969452575,1.2633272409439087,0.6853333115577698,0.12,3.2474007606506348,3.2222213745117188,19.256,0.07760789281856982,0.21163747486851625
13,1.9018696933730035,1.2025777101516724,0.690666675567627,0.12,2.203429698944092,2.144456624984741,18.488,0.02516081241869226,0.118981338460214
14,1.8778236891906048,1.267181158065796,0.6746666431427002,0.136,0.7698065042495728,0.7373957633972168,17.837333333333333,0.018171036975891168,0.10079011721793606
15,1.8911409098586756,1.2410109043121338,0.671999990940094,0.13333333333333333,1.1595784425735474,1.117489218711853,18.874666666666666,0.0337264484735015,0.13402900458019118
16,1.9249021427680866,1.218583106994629,0.6933333277702332,0.144,2.9843690395355225,2.947019338607788,18.805333333333333,0.019870946583531314,0.1035231117255329
17,1.8726432928963312,1.2019606828689575,0.6986666917800903,0.152,2.4178695678710938,2.3615081310272217,18.834666666666667,0.012381482315403165,0.0858628161762404
18,1.8371043876268343,1.2884732484817505,0.6666666865348816,0.13066666666666665,1.0216190814971924,0.9968583583831787,18.69333333333333,0.009085426772160924,0.07450035142771176
19,1.879522239768898,1.2508244514465332,0.690666675567627,0.128,1.2343450784683228,1.1767932176589966,18.882666666666665,0.012938399242696652,0.09056522033093556
0,2.4503070053454574,1.269456148147583,0.6639999747276306,0.112,2.0248496532440186,2.046536922454834,21.002666666666666,0.2100792984185427,0.42615338509781275
1,2.019263807233873,1.4851616621017456,0.35199999809265137,0.064,1.195582628250122,1.0634067058563232,23.149333333333335,0.2622823333060858,0.4646104793939225
2,1.9864726511986701,1.3125163316726685,0.6986666917800903,0.136,4.490242004394531,4.469926357269287,19.709333333333333,0.21157597773646206,0.4049185313821794
3,2.007231304788182,1.3148748874664307,0.6746666431427002,0.10133333333333333,1.1240133047103882,1.0843243598937988,20.82133333333333,0.19556385560005982,0.3830919410114509
4,1.9895696281950115,1.4023104906082153,0.6426666378974915,0.08533333333333333,1.473940372467041,1.4198824167251587,25.170666666666666,0.38178147870519813,0.5328263157940505
5,1.9877450658288194,1.2386460304260254,0.6853333115577698,0.14666666666666667,2.9562265872955322,2.8731229305267334,19.317333333333334,0.13327726124655637,0.3215002126175701
6,1.894301408958668,1.372930645942688,0.5653333067893982,0.07733333333333334,1.4574166536331177,1.3800606727600098,22.058666666666667,0.10102231440964493,0.2713587447563029
7,1.9883246049193963,1.322174310684204,0.6853333115577698,0.14133333333333334,0.9455230832099915,0.8849087953567505,19.464,0.2050024424932519,0.3639991603997384
8,1.8882460646576933,1.2321897745132446,0.7013333439826965,0.136,2.506124258041382,2.4383912086486816,19.56,0.09946197074964869,0.259006680278829
9,1.9590609481192043,1.211586356163025,0.7013333439826965,0.136,2.853048086166382,2.819749116897583,18.576,0.07930116322246494,0.21089866685739928
10,1.8531463496996514,1.2771143913269043,0.6639999747276306,0.12533333333333332,1.1737157106399536,1.1167621612548828,18.496,0.039853752455537274,0.15166090899881038
11,1.9056867211147397,1.3279566764831543,0.6346666812896729,0.10666666666666667,0.9806839227676392,0.9090138077735901,20.197333333333333,0.03790057650232358,0.1522085405521274
12,1.9012037761627683,1.2613239288330078,0.6746666431427002,0.12533333333333332,2.8825948238372803,2.8708157539367676,19.925333333333334,0.0631835543461814,0.18818676779552537
13,1.914092059537168,1.218500018119812,0.690666675567627,0.14133333333333334,2.9513866901397705,2.932192325592041,19.264,0.04681800033827499,0.15277942035841496
14,1.8860271071630812,1.2869153022766113,0.6800000071525574,0.13866666666666666,1.1292859315872192,1.0482807159423828,19.677333333333333,0.016711784491874444,0.09813091655129953
15,1.8826633978530456,1.2444894313812256,0.6800000071525574,0.11733333333333333,1.167116641998291,1.114512324333191,18.250666666666667,0.010376224534806671,0.07988327311705185
16,1.871591123323592,1.229330062866211,0.6880000233650208,0.10933333333333334,2.911236047744751,2.865400552749634,19.072,0.014232757785759753,0.09033281932637188
17,1.8908102416293524,1.2289700508117676,0.6773333549499512,0.12533333333333332,2.6330862045288086,2.613093852996826,19.477333333333334,0.011494666258352522,0.08126822902173308
18,1.8416446131518764,1.2836929559707642,0.6586666703224182,0.10933333333333334,1.084750771522522,1.0539638996124268,20.610666666666667,0.009870586072559985,0.07460103497798169
19,1.8673108669136615,1.2659306526184082,0.6986666917800903,0.13866666666666666,0.9137941598892212,0.8984890580177307,18.925333333333334,0.0069688999111484655,0.0638665719851785
